QIs,k,metric,QI,gen. intensity,granularity,n.u. entropy,sq. err.
9,7,Loss,race,0.9969829586897421,0.9969829586898791,0.991124692514568,0.9980754459151499
9,7,Loss,workclass,0.9528380080896492,0.9711604952305172,0.8976222904478843,0.9885375729738607
9,7,Loss,marital-status,0.9724156223062131,0.9653316535154501,0.9376453918977785,0.9756193718358688
9,7,Loss,occupation,0.894353822690803,0.9220032338194679,0.8763820778467246,0.8921416206949635
9,7,Loss,education,0.8141811993015515,0.868324381672303,0.7188383149423203,0.8161201783960121
9,7,Loss,native-country,0.9029739407201114,0.9278993435448711,0.4942939568217287,0.8967709253507787
9,7,Loss,age,0.46561899078310454,0.6909995787059132,0.4058862020880496,0.0
9,8,Loss,sex,0.999403222597971,0.999403222597971,0.9993670710638058,0.999403222597971
9,8,Loss,salary-class,0.9996684569988727,0.9996684569988727,0.9996023647973702,0.9996684569988727
9,8,Loss,race,0.9953583979842185,0.9953583979843559,0.9865789558267757,0.9965964886966928
9,8,Loss,workclass,0.9508653272329421,0.9699622040978715,0.8936756662195354,0.9881589091133512
9,8,Loss,marital-status,0.9675087858895298,0.9588665649934784,0.926029419483048,0.9718195983704528
9,8,Loss,occupation,0.8849214243087329,0.9154335817355956,0.8650945520358411,0.8813391444268146
9,8,Loss,education,0.80489799526999,0.8625533231660146,0.7042037069079038,0.8057158128608375
9,8,Loss,native-country,0.9032889065711823,0.9268997413964725,0.4947855577085747,0.898593132147783
9,8,Loss,age,0.4398000795703203,0.6619637794294184,0.3801587013156006,0.0
9,9,Loss,sex,0.9993369139977455,0.9993369139977455,0.9992917329195751,0.9993369139977455
9,9,Loss,salary-class,0.999403222597971,0.999403222597971,0.9993716432595361,0.999403222597971
9,9,Loss,race,0.9948279291824149,0.9948279291825521,0.9846568368804791,0.9963779340431762
9,9,Loss,workclass,0.9464060738677806,0.9677550749760816,0.8830555224889217,0.9878283627599783
9,9,Loss,marital-status,0.9668954313374445,0.9585405477090374,0.9256929877306737,0.97032271791438
9,9,Loss,occupation,0.8769478151316226,0.9089812448675049,0.8559222512341031,0.8716473127484863
9,9,Loss,education,0.7944875450345956,0.8535464049687245,0.6917014742203231,0.7943622110895366
9,9,Loss,native-country,0.8986307274053444,0.92235511570852,0.47902734927081403,0.8945134595824873
9,9,Loss,age,0.4123483190769843,0.640726273409739,0.3557646273096814,0.0
9,10,Loss,sex,0.9994363768980837,0.9994363768980836,0.9994580978604748,0.9994363768980837
9,10,Loss,salary-class,0.9998342284994364,0.9998342284994364,1.0,0.9998342284994364
9,10,Loss,race,0.9933691399774551,0.9933691399775926,0.9803609564303221,0.9954082303863112
9,10,Loss,workclass,0.9429082952058883,0.9653300747392651,0.8768674862403852,0.9864768884290994
9,10,Loss,marital-status,0.9666799283867118,0.9580045531905482,0.9246370662573394,0.9702839191734617
9,10,Loss,occupation,0.865708507393409,0.9005090460233164,0.8432541378073556,0.862500848804084
9,10,Loss,education,0.7833477001967224,0.8448445063324713,0.6755728520495318,0.7834736088952268
9,10,Loss,native-country,0.8974537497513427,0.9222556528081816,0.47798467020475754,0.891708361017793
9,10,Loss,age,0.39848153305483724,0.6272756743215847,0.34137067462691606,0.0
